AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,CODPERSO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,T211,TICUEST01,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,FACPOB
2024,04,015090,084,11,010509,4,8,01,20240150900841101,1,1,1,1,2, ,2,71, ,2, , , ,1,1,1, , , , ,2, , , , , , ,208.173431722141
2024,04,015090,084,11,010509,4,8,02,20240150900841102,2,1,2,1,2, ,1,78, ,2, , , ,2,2,2, , , , ,2, , , , , , ,217.420678975899
2024,04,015090,085,11,010509,4,8,01,20240150900851101,1,1,1,1,2, ,1,35, ,1, , , ,1,1,1, , , , ,2, , , , , , ,445.62611688
2024,04,015090,085,11,010509,4,8,02,20240150900851102,2,1,2,1,2, ,2,33, ,1, , , ,2,2,2, , , , ,2, , , , , , ,365.008496508935
2024,04,015090,085,11,010509,4,8,03,20240150900851103,3,1,3,1,2, ,1,14, ,6,2,9, ,3,3,3, , , ,9,2, , , , , , ,367.027053525583
2024,04,015090,085,11,010509,4,8,04,20240150900851104,3,1,3,1,2, ,2,3, , , , , ,4,4,0, , , , ,2, , , , , , ,376.754115883443
2024,04,015100,002,11,010110,4,8,01,20230151000021101,1,1,1,1,2, ,1,86, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,217.420678979684
2024,04,015100,002,11,010110,4,8,02,20220151000021101,2,1,2,1,2, ,2,82, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,208.173431725765
2024,04,015100,003,11,010110,4,8,01,20220151000031101,1,1,1,1,2, ,1,72, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,217.420678979684
2024,04,015100,003,11,010110,4,8,02,20220151000031102,2,1,2,1,2, ,2,70, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,208.173431725765
2024,04,015100,021,11,010110,4,8,01,20220151000211101,1,0,1,1,2, ,1,64, ,5, , , ,1,1,1,1,0, , ,2, , , , , , ,312.346013192012
2024,04,015100,022,11,010110,4,8,01,20220151000221101,1,0,1,1,2, ,1,69, ,5, , , ,1,1,1,1,0, , ,2, , , , , , ,217.420678979684
2024,04,015100,023,11,010110,4,8,01,20220151000231101,1,1,1,1,2, ,1,68, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,217.420678979684
2024,04,015100,023,11,010110,4,8,02,20220151000231102,2,1,2,1,2, ,2,64, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,281.131697661534
2024,04,015100,023,11,010110,4,8,03,20230151000231103,5,2,1,1,2, ,1,20, ,1, , , ,3,3,3,3,0, , ,2, , , , , , ,367.027053531973
2024,04,015100,023,11,010110,4,8,04,20230151000231104,10,2,2,1,2, ,2,21, ,1, , , ,4,4,4,4,0, , ,2, , , , , , ,361.46265958472
2024,04,015100,023,11,010110,4,8,05,20230151000231105,7,2,3,1,2, ,1,1, , , , , ,0,5,0,5,0, , ,2, , , , , , ,379.521013502996
2024,04,015100,023,11,010110,4,8,06,20220151000231103,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,04,015100,024,11,010110,4,8,01,20220151000241101,1,1,1,1,2, ,1,64, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,312.346013192012
2024,04,015100,024,11,010110,4,8,02,20220151000241102,2,1,2,1,2, ,2,58, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,281.131697661534
2024,04,015151,005,11,010301,7,8,01,20240151510051101,1,1,1,1,2, ,1,31, ,1, , , ,1,1,1, , , , ,2, , , , , , ,424.776187447557
2024,04,015151,005,11,010301,7,8,02,20240151510051102,2,1,2,1,2, ,2,26, ,1, , , ,2,2,2, , , , ,2, , , , , , ,347.930499717057
2024,04,015151,005,11,010301,7,8,03,20240151510051103,3,1,3,1,2, ,1,6, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,361.764005884424
2024,04,015151,005,11,010301,7,8,04,20240151510051104,3,1,3,1,2, ,2,0,1, , , , ,0,4,0, , , , ,2, , , , , , ,359.126565719754
2024,04,015151,006,11,010301,7,8,01,20240151510061101,1,1,1,1,2, ,1,48, ,1, , , ,1,1,1, , , , ,2, , , , , , ,297.731985671668
2024,04,015151,006,11,010301,7,8,02,20240151510061102,2,1,2,1,2, ,2,44, ,1, , , ,2,2,2, , , , ,2, , , , , , ,347.930499717057
2024,04,015151,006,11,010301,7,8,03,20240151510061103,3,1,3,1,2, ,2,16, ,6,1, ,28,3,3,3, , , , ,2,971,9211,122,146,1,0,344.550565203351
2024,04,015151,006,11,010301,7,8,04,20240151510061104,3,1,3,1,2, ,2,13, ,6,1, ,28,4,4,0, , , , ,2,971,9211,122,146,1,1,359.126565719754
2024,04,015151,007,11,010301,7,8,01,20240151510071101,1,1,1,1,2, ,1,78, ,2, , , ,1,1,1, , , , ,2, , , , , , ,207.248012603604
2024,04,015151,007,11,010301,7,8,02,20240151510071102,2,1,2,1,2, ,2,73, ,2, , , ,2,2,2, , , , ,2, , , , , , ,198.43342502885
2024,04,015151,007,11,010301,7,8,03,20240151510071103,3,2,1,1,2, ,2,27, ,5, , , ,3,3,3, , , , ,2, , , , , , ,347.930499717057
2024,04,015151,007,11,010301,7,8,04,20240151510071104,5,2,3,1,2, ,1,6, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,361.764005884424
2024,04,015151,008,11,010301,7,8,01,20240151510081101,1,1,1,1,2, ,1,49, ,2, , , ,1,1,1, , , , ,2, , , , , , ,297.731985671668
2024,04,015151,008,11,010301,7,8,02,20240151510081102,2,1,2,1,2, ,2,47, ,2, , , ,2,2,2, , , , ,2, , , , , , ,267.978123762894
2024,04,015151,008,11,010301,7,8,03,20240151510081103,3,1,3,1,2, ,1,23, ,6, , , ,3,3,3, , , , ,2, , , , , , ,349.854612602722
2024,04,015151,008,11,010301,7,8,04,20240151510081104,3,1,3,1,2, ,2,21, ,6, , , ,4,4,4, , , , ,2, , , , , , ,344.550565203351
2024,04,015151,049,11,010301,7,8,01,20240151510491101,1,1,1,1,2, ,1,36, ,1, , , ,1,1,1, , , , ,2, , , , , , ,424.776187447557
2024,04,015151,049,11,010301,7,8,02,20240151510491102,2,1,2,1,2, ,2,28, ,1, , , ,2,2,2, , , , ,2, , , , , , ,347.930499717057
2024,04,015151,049,11,010301,7,8,03,20240151510491103,3,1,3,1,2, ,2,9, , ,1, ,18,3,3,0, , , , ,2,971,9211,111,111,1,1,359.126565719754
2024,04,015151,049,11,010301,7,8,04,20240151510491104,3,1,3,1,2, ,2,2, , , , , ,0,4,0, , , , ,2, , , , , , ,359.126565719754
2024,04,015151,053,11,010301,7,8,01,20240151510531101,1,1,1,1,2, ,1,63, ,2, , , ,1,1,1, , , , ,2, , , , , , ,297.731985671668
2024,04,015151,053,11,010301,7,8,02,20240151510531102,2,1,2,1,2, ,2,61, ,2, , , ,2,2,2, , , , ,2, , , , , , ,267.978123762894
2024,04,015151,053,11,010301,7,8,03,20240151510531103,3,1,3,1,2, ,1,32, ,6, , , ,3,3,3, , , , ,2, , , , , , ,424.776187447557
2024,04,015151,053,11,010301,7,8,04,20240151510531104,3,1,3,1,2, ,1,25, ,6, , , ,4,4,4, , , , ,2, , , , , , ,424.776187447557
2024,04,015151,053,11,010301,7,8,05,20240151510531105,3,0,1,2, ,2,2,29, ,6, , , ,0,0,0, , , , ,2, , , , , , ,347.930499717057
2024,04,015151,053,11,010301,7,8,06,20240151510531106,5,0,1,2, ,2,1,11, , ,2,9, ,0,0,0, , , ,9,2, , , , , , ,361.764005884424
2024,04,015151,053,11,010301,7,8,07,20240151510531107,3,0,1,2, ,2,1,23, ,1, , , ,0,0,0, , , , ,2, , , , , , ,349.854612602722
2024,04,015151,053,11,010301,7,8,08,20240151510531108,4,0,1,2, ,2,2,18, ,1, , , ,0,0,0, , , , ,2, , , , , , ,344.550565203351
2024,04,015151,054,11,010301,7,8,01,20240151510541101,1,1,1,1,2, ,2,45, ,5, , , ,1,1,1, , , , ,2, , , , , , ,267.978123762894
2024,04,015151,054,11,010301,7,8,02,20240151510541102,3,1,3,1,2, ,1,13, ,6,1, ,4,2,2,0, , , , ,2,971,9211,111,111,1,1,361.764005884424
2024,04,015151,054,11,010301,7,8,03,20240151510541103,3,1,3,1,2, ,2,11, , ,1, ,14,3,3,0, , , , ,2,572,5212,5220,4721,1,1,359.126565719754
2024,04,015151,054,11,010301,7,8,04,20240151510541104,3,1,3,1,2, ,2,7, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,359.126565719754
2024,04,015151,054,11,010301,7,8,05,20240151510541105,3,1,3,1,2, ,2,5, , ,2,9, ,5,5,0, , , ,9,2, , , , , , ,359.126565719754
2024,04,015151,055,11,010301,7,8,01,20240151510551101,1,1,1,1,2, ,1,50, ,2, , , ,1,1,1, , , , ,2, , , , , , ,297.731985671668
2024,04,015151,055,11,010301,7,8,02,20240151510551102,2,1,2,1,2, ,2,52, ,2, , , ,2,2,2, , , , ,2, , , , , , ,267.978123762894
2024,04,015153,085,11,010401,7,7,01,20240151530851101,1,1,1,1,2, ,2,51, ,5, , , ,1,1,1, , , , ,2, , , , , , ,267.978123762894
2024,04,015153,085,11,010401,7,7,02,20240151530851102,3,1,3,1,2, ,1,31, ,6, , , ,2,2,2, , , , ,2, , , , , , ,424.776187447557
2024,04,015153,085,11,010401,7,7,03,20240151530851103,3,1,3,1,2, ,2,29, ,6, , , ,3,3,3, , , , ,2, , , , , , ,347.930499717057
2024,04,015153,085,11,010401,7,7,04,20240151530851104,3,1,3,1,2, ,1,16, ,6,1, ,28,4,4,4, , , , ,2,971,9211,113,127,1,0,349.854612602722
2024,04,015153,085,11,010401,7,7,05,20240151530851105,3,1,3,1,2, ,2,8, , ,2,10, ,5,5,0, , , ,10,2, , , , , , ,359.126565719754
2024,04,015153,086,11,010401,7,7,01,20240151530861101,1,1,1,1,2, ,1,36, ,1, , , ,1,1,1, , , , ,2, , , , , , ,424.776187447557
2024,04,015153,086,11,010401,7,7,02,20240151530861102,2,1,2,1,2, ,2,32, ,1, , , ,2,2,2, , , , ,2, , , , , , ,347.930499717057
2024,04,015153,086,11,010401,7,7,03,20240151530861103,3,1,3,1,2, ,2,12, ,6,1, ,14,3,3,0, , , , ,2,971,9211,122,146,1,1,359.126565719754
2024,04,015153,086,11,010401,7,7,04,20240151530861104,3,1,3,1,2, ,1,10, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,361.764005884424
2024,04,015153,086,11,010401,7,7,05,20240151530861105,3,1,3,1,2, ,1,4, , , , , ,5,5,0, , , , ,2, , , , , , ,361.764005884424
2024,04,015153,087,11,010401,7,7,01,20240151530871101,1,0,1,1,2, ,1,77, ,5, , , ,1,1,1, , , , ,2, , , , , , ,207.248012603604
2024,04,015153,088,11,010401,7,7,01,20240151530881101,1,1,1,1,2, ,1,42, ,1, , , ,1,1,1, , , , ,2, , , , , , ,424.776187447557
2024,04,015153,088,11,010401,7,7,02,20240151530881102,2,1,2,1,2, ,2,36, ,1, , , ,2,2,2, , , , ,2, , , , , , ,347.930499717057
2024,04,015153,088,11,010401,7,7,03,20240151530881103,3,1,3,1,2, ,2,16, ,6,1, ,3,3,3,3, , , , ,2,942,9412,5520,5610,1,0,344.550565203351
2024,04,015153,088,11,010401,7,7,04,20240151530881104,3,1,3,1,2, ,1,8, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,361.764005884424
2024,04,015153,088,11,010401,7,7,05,20240151530881105,3,1,3,1,2, ,1,3, , , , , ,5,5,0, , , , ,2, , , , , , ,361.764005884424
2024,04,015153,193,11,010401,7,7,01,20240151531931101,1,0,1,1,2, ,1,46, ,5, , , ,1,1,1, , , , ,2, , , , , , ,297.731985671668
2024,04,015153,193,11,010401,7,7,02,20240151531931102,10,1,1,1,2, ,1,34, ,3, , , ,2,2,2, , , , ,2, , , , , , ,424.776187447557
2024,04,015153,193,11,010401,7,7,03,20240151531931103,10,1,3,1,2, ,2,16, ,6,2,9, ,3,3,3, , , ,9,2, , , , , , ,344.550565203351
2024,04,015153,193,11,010401,7,7,04,20240151531931104,10,1,3,1,2, ,2,15, ,6,2,9, ,4,4,4, , , ,9,2, , , , , , ,344.550565203351
2024,04,015153,193,11,010401,7,7,05,20240151531931105,10,1,3,1,2, ,1,10, , ,2,9, ,5,5,0, , , ,9,2, , , , , , ,361.764005884424
2024,04,015153,193,11,010401,7,7,06,20240151531931106,10,1,3,1,2, ,1,7, , ,2,9, ,6,6,0, , , ,9,2, , , , , , ,361.764005884424
2024,04,015153,195,11,010401,7,7,01,20240151531951101,1,1,1,1,2, ,1,42, ,1, , , ,1,1,1, , , , ,2, , , , , , ,424.776187447557
2024,04,015153,195,11,010401,7,7,02,20240151531951102,2,1,2,1,2, ,2,25, ,1, , , ,2,2,2, , , , ,2, , , , , , ,347.930499717057
2024,04,015153,195,11,010401,7,7,03,20240151531951103,3,1,3,1,2, ,1,15, ,6,2,9, ,3,3,3, , , ,9,2, , , , , , ,349.854612602722
2024,04,015153,195,11,010401,7,7,04,20240151531951104,3,1,3,1,2, ,1,13, ,6,1, ,10,4,4,0, , , , ,2,971,9211,113,127,1,1,361.764005884424
2024,04,015153,195,11,010401,7,7,05,20240151531951105,3,1,3,1,2, ,1,10, , ,1, ,10,5,5,0, , , , ,2,971,9211,111,111,1,1,361.764005884424
2024,04,015153,196,11,010401,7,7,01,20240151531961101,1,1,1,1,2, ,1,58, ,1, , , ,1,1,1, , , , ,2, , , , , , ,297.731985671668
2024,04,015153,196,11,010401,7,7,02,20240151531961102,2,1,2,1,2, ,2,53, ,1, , , ,2,2,2, , , , ,2, , , , , , ,267.978123762894
2024,04,015153,196,11,010401,7,7,03,20240151531961103,3,1,3,1,2, ,1,25, ,6, , , ,3,3,3, , , , ,2, , , , , , ,424.776187447557
2024,04,015153,196,11,010401,7,7,04,20240151531961104,3,1,3,1,2, ,1,20, ,6, , , ,4,4,4, , , , ,2, , , , , , ,349.854612602722
2024,04,015153,196,11,010401,7,7,05,20240151531961105,3,1,3,1,2, ,1,18, ,6, , , ,5,5,5, , , , ,2, , , , , , ,349.854612602722
2024,04,015153,196,11,010401,7,7,06,20240151531961106,3,1,3,1,2, ,1,12, ,6,1, ,24,6,6,0, , , , ,2,971,9211,113,127,1,1,361.764005884424
2024,04,015153,196,11,010401,7,7,07,20240151531961107,3,1,3,1,2, ,1,10, , ,1, ,27,7,7,0, , , , ,2,971,9211,113,127,1,1,361.764005884424
2024,04,015153,196,11,010401,7,7,08,20240151531961108,3,1,3,1,2, ,1,9, , ,1, ,24,8,8,0, , , , ,2,971,9211,113,127,1,1,361.764005884424
2024,04,015157,041,11,010205,7,8,01,20210151570411101,1,0,1,1,2, ,2,36, ,5, , , ,1,1,1,1,0, , ,2, , , , , , ,347.930499717057
2024,04,015157,041,11,010205,7,8,02,20210151570411102,3,1,1,1,1, ,2,20, ,5, , , ,2,2,2,2,0, , ,2, , , , , , ,344.550565203351
2024,04,015157,041,11,010205,7,8,03,20210151570411103,5,1,3,1,2, ,2,3, , , , , ,3,3,0,3,0, , ,2, , , , , , ,359.126565719754
2024,04,015157,042,11,010205,7,8,01,20210151570421101,1,1,1,1,2, ,1,37, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,424.776187447557
2024,04,015157,042,11,010205,7,8,02,20210151570421102,2,1,2,1,2, ,2,33, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,347.930499717057
2024,04,015157,042,11,010205,7,8,03,20210151570421103,3,1,3,1,2, ,2,12, ,6,1, ,8,3,3,0,3,0, , ,2,971,9211,130,150,1,1,359.126565719754
2024,04,015157,042,11,010205,7,8,04,20210151570421104,3,1,3,1,2, ,2,6, , ,1, ,2,4,4,0,4,0, , ,2,971,9211,122,146,1,1,359.126565719754
2024,04,015157,043,11,010205,7,8,01,20210151570431101,1,1,1,1,2, ,1,54, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,297.731985671668
2024,04,015157,043,11,010205,7,8,02,20210151570431102,2,1,2,1,2, ,2,45, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,267.978123762894
2024,04,015157,043,11,010205,7,8,03,20210151570431104,3,1,3,1,2, ,1,13, ,6,1, ,2,3,3,0,4,0, , ,2,971,9211,122,146,1,1,361.764005884424
2024,04,015157,043,11,010205,7,8,04,20210151570431105,3,1,3,1,2, ,1,8, , ,1, ,2,4,4,0,5,0, , ,2,971,9211,122,146,1,1,361.764005884424
2024,04,015157,043,11,010205,7,8,05,20210151570431103,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,04,015157,044,11,010205,7,8,01,20210151570441101,1,1,1,1,2, ,1,44, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,424.776187447557
2024,04,015157,044,11,010205,7,8,02,20210151570441102,2,1,2,1,2, ,2,46, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,267.978123762894
2024,04,015157,044,11,010205,7,8,03,20210151570441103,3,1,3,1,2, ,1,23, ,6, , , ,3,3,3,4,0, , ,2, , , , , , ,349.854612602722
2024,04,015157,044,11,010205,7,8,04,20210151570441104,3,1,3,1,2, ,1,7, , ,2,9, ,4,4,0,3,0, ,9,2, , , , , , ,361.764005884424
2024,04,015157,092,11,010205,7,8,01,20210151570921101,1,1,1,1,2, ,1,36, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,424.776187447557
2024,04,015157,092,11,010205,7,8,02,20210151570921102,2,1,2,1,2, ,2,33, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,347.930499717057
2024,04,015157,092,11,010205,7,8,03,20210151570921103,3,1,3,1,2, ,2,13, ,6,2,9, ,3,3,0,3,0, ,9,2, , , , , , ,359.126565719754
2024,04,015157,092,11,010205,7,8,04,20230151570921104,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,04,015157,093,11,010205,7,8,01,20230151570931101,1,1,1,1,2, ,1,29, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,424.776187447557
2024,04,015157,093,11,010205,7,8,02,20230151570931102,2,1,2,1,2, ,2,19, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,344.550565203351
2024,04,015157,093,11,010205,7,8,03,20230151570931103,3,1,3,1,2, ,2,4, , , , , ,3,3,0,3,0, , ,2, , , , , , ,359.126565719754
2024,04,015157,093,11,010205,7,8,04,20230151570931104,3,1,3,1,2, ,2,0,9, , , , ,0,4,0,4,0, , ,2, , , , , , ,359.126565719754
2024,04,015157,095,11,010205,7,8,01,20210151570951101,1,1,1,1,2, ,1,60, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,297.731985671668
2024,04,015157,095,11,010205,7,8,02,20210151570951102,2,1,2,1,2, ,2,50, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,267.978123762894
2024,04,015157,095,11,010205,7,8,03,20210151570951105,3,1,3,1,2, ,2,13, ,6,1, ,3,3,3,0,3,0, , ,2,971,9211,122,146,1,1,359.126565719754
2024,04,015157,095,11,010205,7,8,04,20210151570951103,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,04,015157,095,11,010205,7,8,05,20210151570951104,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,04,015165,007,11,010611,7,6,01,20240151650071101,1,1,1,1,2, ,1,31, ,1, , , ,1,1,1, ,1, , ,2, , , , , , ,424.776187447557
2024,04,015165,007,11,010611,7,6,02,20240151650071102,2,1,2,1,2, ,2,28, ,1, , , ,2,2,2, ,1, , ,2, , , , , , ,347.930499717057
2024,04,015165,016,11,010611,7,6,01,20220151650161101,1,0,1,1,2, ,2,84, ,5, , , ,1,1,1,1,0, , ,2, , , , , , ,198.43342502885
2024,04,015165,016,11,010611,7,6,02,20220151650161102,3,0,1,2, ,2,1,57, ,6, , , ,0,0,0, , , , ,2, , , , , , ,297.731985671668
2024,04,015165,020,11,010611,7,6,01,20220151650201101,1,1,1,1,2, ,1,57, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,297.731985671668
2024,04,015165,020,11,010611,7,6,02,20220151650201102,2,1,2,1,2, ,2,52, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,267.978123762894
2024,04,015165,020,11,010611,7,6,03,20220151650201103,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,04,015165,020,11,010611,7,6,04,20220151650201104,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,04,015165,025,11,010611,7,6,01,20240151650251101,1,0,1,1,2, ,2,49, ,4, , , ,1,1,1, ,1, , ,2, , , , , , ,267.978123762894
2024,04,015165,025,11,010611,7,6,02,20240151650251102,7,0,1,1,2, ,1,16, ,6,2,9, ,2,2,2, ,1, ,9,2, , , , , , ,349.854612602722
2024,04,015165,025,11,010611,7,6,03,20240151650251103,7,0,1,1,2, ,2,10, , ,2,9, ,3,3,0, ,1, ,9,2, , , , , , ,359.126565719754
2024,04,015165,037,11,010611,7,6,01,20220151650371101,1,0,1,1,2, ,1,67, ,5, , , ,1,1,1,1,0, , ,2, , , , , , ,207.248012603604
2024,04,015165,042,11,010611,7,6,01,20220151650421101,1,1,1,1,2, ,1,65, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,207.248012603604
2024,04,015165,042,11,010611,7,6,02,20220151650421102,2,1,2,1,2, ,2,60, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,267.978123762894
2024,04,015165,045,11,010611,7,6,01,20220151650451101,1,0,1,1,2, ,1,81, ,3, , , ,1,1,1,1,0, , ,2, , , , , , ,207.248012603604
2024,04,015178,013,11,010403,7,6,01,20240151780131101,1,1,1,1,2, ,2,18, ,6, , , ,1,1,1, , , , ,2, , , , , , ,344.550565203351
2024,04,015178,013,11,010403,7,6,02,20240151780131102,3,1,3,1,2, ,2,0,11, , , , ,0,2,0, , , , ,2, , , , , , ,359.126565719754
2024,04,015178,013,11,010403,7,6,03,20240151780131103,7,0,1,1,2, ,1,12, ,6,2,9, ,3,3,0, , , ,9,2, , , , , , ,361.764005884424
2024,04,015178,013,11,010403,7,6,04,20240151780131104,7,0,1,1,2, ,1,9, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,361.764005884424
2024,04,015178,028,11,010403,7,6,01,20240151780281101,1,1,1,1,2, ,1,30, ,1, , , ,1,1,1, , , , ,2, , , , , , ,424.776187447557
2024,04,015178,028,11,010403,7,6,02,20240151780281102,2,1,2,1,2, ,2,31, ,1, , , ,2,2,2, , , , ,2, , , , , , ,347.930499717057
2024,04,015178,028,11,010403,7,6,03,20240151780281103,3,1,3,1,2, ,1,15, ,6,1, ,14,3,3,3, , , , ,2,971,9211,130,150,1,0,349.854612602722
2024,04,015178,028,11,010403,7,6,04,20240151780281104,3,1,3,1,2, ,2,14, ,6,1, ,14,4,4,4, , , , ,2,971,9211,130,150,1,0,344.550565203351
2024,04,015178,028,11,010403,7,6,05,20240151780281105,3,1,3,1,1, ,2,12, ,6,2,9, ,5,5,0, , , ,9,2, , , , , , ,359.126565719754
2024,04,015178,028,11,010403,7,6,06,20240151780281106,3,1,3,1,2, ,2,9, , ,1, ,7,6,6,0, , , , ,2,971,9211,122,146,1,1,359.126565719754
2024,04,015178,028,11,010403,7,6,07,20240151780281107,3,1,3,1,2, ,2,5, , ,2,9, ,7,7,0, , , ,9,2, , , , , , ,359.126565719754
2024,04,015178,028,11,010403,7,6,08,20240151780281108,3,1,3,1,2, ,1,2, , , , , ,0,8,0, , , , ,2, , , , , , ,361.764005884424
2024,04,015178,044,11,010403,7,6,01,20240151780441101,1,0,1,1,2, ,1,20, ,6, , , ,1,1,1, , , , ,2, , , , , , ,349.854612602722
2024,04,015178,059,11,010403,7,6,01,20240151780591101,1,1,1,1,2, ,1,37, ,1, , , ,1,1,1, , , , ,2, , , , , , ,424.776187447557
2024,04,015178,059,11,010403,7,6,02,20240151780591102,2,1,2,1,2, ,2,27, ,1, , , ,2,2,2, , , , ,2, , , , , , ,347.930499717057
2024,04,015178,059,11,010403,7,6,03,20240151780591103,3,1,3,1,2, ,2,9, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,359.126565719754
2024,04,015178,059,11,010403,7,6,04,20240151780591104,3,1,3,1,2, ,1,7, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,361.764005884424
2024,04,015178,059,11,010403,7,6,05,20240151780591105,3,1,3,1,2, ,1,2, , , , , ,0,5,0, , , , ,2, , , , , , ,361.764005884424
2024,04,015178,074,11,010403,7,6,01,20240151780741101,1,0,1,1,2, ,2,70, ,3, , , ,1,1,1, , , , ,2, , , , , , ,198.43342502885
2024,04,015178,074,11,010403,7,6,02,20240151780741102,3,1,2,2, ,2,2,33, ,1, , , ,0,0,0, , , , ,2, , , , , , ,347.930499717057
2024,04,015178,074,11,010403,7,6,03,20240151780741103,4,1,1,2, ,2,1,40, ,1, , , ,0,0,0, , , , ,2, , , , , , ,424.776187447557
2024,04,015178,074,11,010403,7,6,04,20240151780741104,5,1,3,2, ,2,2,12, ,6,2,9, ,0,0,0, , , ,9,2, , , , , , ,359.126565719754
2024,04,015178,074,11,010403,7,6,05,20240151780741105,5,1,3,2, ,2,2,10, , ,2,8, ,0,0,0, , , ,8,2, , , , , , ,359.126565719754
2024,04,015178,074,11,010403,7,6,06,20240151780741106,5,1,3,2, ,2,1,8, , ,2,9, ,0,0,0, , , ,9,2, , , , , , ,361.764005884424
2024,04,015178,074,11,010403,7,6,07,20240151780741107,5,1,3,2, ,2,2,0,5, , , , ,0,0,0, , , , ,2, , , , , , ,359.126565719754
2024,04,015178,089,11,010403,7,6,01,20240151780891101,1,1,1,1,2, ,1,54, ,1, , , ,1,1,1, , , , ,2, , , , , , ,297.731985671668
2024,04,015178,089,11,010403,7,6,02,20240151780891102,2,1,2,1,2, ,2,53, ,1, , , ,2,2,2, , , , ,2, , , , , , ,267.978123762894
2024,04,015178,089,11,010403,7,6,03,20240151780891103,3,1,3,1,2, ,2,16, ,6,1, ,14,3,3,3, , , , ,2,572,5212,5220,4721,0,0,344.550565203351
2024,04,015178,089,11,010403,7,6,04,20240151780891104,3,1,3,1,2, ,2,12, ,6,1, ,14,4,4,0, , , , ,2,572,5212,5220,4721,1,1,359.126565719754
2024,04,015178,105,11,010403,7,6,01,20240151781051101,1,1,1,1,2, ,1,68, ,1, , , ,1,1,1, , , , ,2, , , , , , ,207.248012603604
2024,04,015178,105,11,010403,7,6,02,20240151781051102,2,1,2,1,2, ,2,56, ,1, , , ,2,2,2, , , , ,2, , , , , , ,267.978123762894
2024,04,015178,150,11,010403,7,6,01,20240151781501101,1,1,1,1,2, ,1,38, ,1, , , ,1,1,1, , , , ,2, , , , , , ,424.776187447557
2024,04,015178,150,11,010403,7,6,02,20240151781501102,2,1,2,1,2, ,2,33, ,1, , , ,2,2,2, , , , ,2, , , , , , ,347.930499717057
2024,04,015178,150,11,010403,7,6,03,20240151781501103,3,1,3,1,2, ,2,13, ,6,2,9, ,3,3,0, , , ,9,2, , , , , , ,359.126565719754
2024,04,015178,150,11,010403,7,6,04,20240151781501104,3,1,3,1,2, ,1,9, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,361.764005884424
2024,04,015178,150,11,010403,7,6,05,20240151781501105,3,1,3,1,2, ,1,5, , ,2,9, ,5,5,0, , , ,9,2, , , , , , ,361.764005884424
2024,04,015188,006,11,021801,2,2,01,20240151880061101,1,1,1,1,2, ,2,46, ,5, , , ,1,1,1, , , , ,2, , , , , , ,1201.5135672203
2024,04,015188,006,11,021801,2,2,02,20240151880061102,3,1,3,1,2, ,1,16, ,6,2,9, ,2,2,2, , , ,9,2, , , , , , ,1568.6170859555
